Product Name,Sales,Profit,Quantity
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1947.1770000000001,413.649,20
Office Star Flex Back Scooter Chair with White Frame,1775.68,-228.61880000000002,21
Okidata B400 Printer,1029.6,115.83,3
Okidata B401 Printer,179.991,-251.9874,3
Okidata C331dn Printer,3210.8,111.68,12
Okidata C610n Printer,2011.9,-292.04999999999995,5
Okidata MB491 Multifunction Printer,2844.2999999999997,-434.13,9
Okidata MB760 Printer,7834.4,881.37,7
Ooma Telo VoIP Home Phone System,2015.8400000000001,314.975,18
OtterBox Commuter Series Case - Samsung Galaxy S4,384.846,-55.977599999999995,18
OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,102.91319999999999,16
OtterBox Defender Series Case - Samsung Galaxy S4,689.77,122.959,27
OtterBox Defender Series Case - iPhone 5c,133.128,3.6979999999999995,5
PNY Rapid USB Car Charger - Black,9.588,-2.0774,2
"Padded Folding Chairs, Black, 4/Carton",1830.148,80.97999999999999,30
Panasonic Business Telephones KX-T7736,546.06,163.818,3
Panasonic KP-150 Electric Pencil Sharpener,573.648,126.8064,16
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.346000000000004,9
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,26.2808,4
Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,111.538,22
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,67.92960000000001,16
Panasonic KX - TS880B Telephone,453.41999999999996,122.4234,11
Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,10
Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82,-22.497500000000002,5
Panasonic KX T7731-B Digital phone,659.934,75.9924,8
Panasonic KX T7736-B Digital phone,1259.58,134.95499999999998,10
Panasonic KX TS208W Corded phone,1283.538,154.8084,32
Panasonic KX TS3282B Corded phone,590.328,44.2746,9
Panasonic KX TS3282W Corded phone,1665.804,178.47899999999998,25
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.028,75.2286,22
Panasonic KX-TG9471B,4978.146000000001,1168.1004,27
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3059.7960000000003,1147.4235,25
Panasonic Kx-TS550,846.216,95.1993,23
Park Ridge Embossed Executive Business Envelopes,62.28,29.2716,4
Pastel Pink Envelopes,65.52,31.4496,9
PayAnywhere Card Reader,199.8,17.4825,25
Peel & Seel Envelopes,62.856,26.5392,18
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,113.48400000000001,26
Peel & Stick Add-On Corner Pockets,38.016,4.32,30
Peel-Off China Markers,287.97,109.4286,31
Pencil and Crayon Sharpener,29.346,3.7668,16
Penpower WorldCard Pro Card Scanner,91.475,-1.8295,1
"Performers Binder/Pad Holder, Black",611.054,106.514,36
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",419.88,29.391599999999997,12
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,16.8038,33
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,19.000799999999998,18
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005,29
Personal Creations Ink Jet Cards and Labels,321.44,157.5056,28
Personal File Boxes with Fold-Down Carry Handle,177.612,37.392,12
"Personal Filing Tote with Lid, Black/Gray",459.096,112.9128,31
"Personal Folder Holder, Ebony",145.73000000000002,35.872,14
Petty Cash Envelope,231.856,94.36,10
Pizazz Global Quick File,353.29200000000003,94.6104,24
Plantronics 81402,844.672,112.18299999999999,15
Plantronics Audio 478 Stereo USB Headset,1619.676,514.897,34
Plantronics Audio 995 Wireless Stereo Headset,1913.13,587.1329999999999,18
"Plantronics CS 50-USB - headset - Convertible, Monaural",1468.692,178.1469,13
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,10822.36,3085.0325000000003,35
Plantronics Calisto P620-M USB Wireless Speakerphone System,2508.672,505.6542,14
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,219.8355,27
Plantronics Encore H101 Dual Earpieces Headset,746.17,163.618,18
Plantronics HL10 Handset Lifter,2227.008,250.5384,24
Plantronics MX500i Earset,618.48,-6.4425,15
Plantronics S12 Corded Telephone Headset System,2242.032,754.5300000000001,23
Plantronics Savi W720 Multi-Device Wireless Headset System,9367.289999999999,3696.2819999999997,24
Plantronics Single Ear Headset,29.925,-21.945,5
Plantronics Voyager Pro HD - Bluetooth Headset,1221.812,376.942,25
Plantronics Voyager Pro Legend,1359.534,173.0316,8
Plastic Binding Combs,269.67,84.9915,23
Plastic Stacking Crates & Casters,35.712,2.6784,8
Plymouth Boxed Rubber Bands by Plymouth,77.244,-3.297,18
Poly Designer Cover & Back,451.962,106.344,35
Poly String Tie Envelopes,68.136,30.293999999999997,35
Polycom CX300 Desktop Phone USB VoIP phone,1679.8880000000001,59.99600000000001,15
Polycom CX600 IP Phone VoIP phone,4619.2300000000005,896.8505000000001,17
Polycom SoundPoint IP 450 VoIP phone,3839.62,162.6192,22
Polycom SoundPoint Pro SE-225 Corded phone,1903.8400000000001,276.0568,19
Polycom SoundStation2 EX Conference phone,3968.5099999999998,518.336,12
Polycom VVX 310 VoIP phone,6227.654,899.95,40
Polycom VoiceStation 500 Conference phone,3657.38,339.1925,15
Portable Personal File Box,224.66400000000002,55.3113,19
Portfile Personal File Boxes,99.11999999999999,7.434,7
"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,28.537599999999998,9
PowerGen Dual USB Car Charger,127.87200000000001,52.3476,14
Prang Colored Pencils,90.55199999999999,38.808,32
Prang Drawing Pencil Set,100.08,27.0772,39
Prang Dustless Chalk Sticks,38.976,18.816,24
Premier Automatic Letter Opener,2836.366,-427.8586,14
Premier Electric Letter Opener,2641.6079999999997,-7.105427357601002e-15,24
"Premier Elliptical Ring Binder, Black",526.612,-201.51279999999997,46
Premium Transparent Presentation Covers by GBC,753.182,284.0692,43
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",698.04,90.7452,29
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,19.4296,29
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,-11.882200000000001,44
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",33.108000000000004,7.1556,9
Pressboard Data Binders by Wilson Jones,99.324,22.9086,27
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,-10.135200000000001,48
Presstex Flexible Ring Binders,92.82,24.569999999999997,30
Prestige Round Ring Binders,85.728,18.0576,21
Prismacolor Color Pencil Set,436.48,155.54559999999998,24
Project Tote Personal File,193.61399999999998,44.1945,15
PureGear Roll-On Screen Protector,571.7139999999999,218.2908,34
Pyle PMP37LED,3590.026,576.8999,43
Pyle PRT45 Retro Home Telephone,201.568,22.6764,4
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,29.537499999999998,13
Quality Park Security Envelopes,240.764,88.19290000000001,11
"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,6.0996,8
"Quartet Omega Colored Chalk, 12/Pack",80.592,34.164,15
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2.3997,3
RCA ViSYS 25423RE1 Corded phone,159.984,13.9986,2
RCA ViSYS 25425RE1 Corded phone,323.976,36.4473,3
RCA ViSYS 25825 Wireless digital phone,727.944,90.993,7
RCA Visys Integrated PBX 8-Line Router,1085.238,130.63049999999998,19
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,127.602,37
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,38.2524,19
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2619.738,995.9004,29
Razer Kraken PRO Over Ear PC and Music Headset,2159.73,479.94,30
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.744000000001,2155.8922000000002,26
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",1857.252,414.918,20
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.51,30
Recycled Easel Ring Binders,308.844,21.634000000000004,35
Recycled Eldon Regeneration Jumbo File,235.77599999999998,58.944,20
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445,5
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,12
Recycled Premium Regency Composition Covers,110.01599999999999,39.880799999999994,9
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,13.759799999999998,34
Recycled Steel Personal File for Hanging File Folders,1053.032,151.65949999999998,21
Recycled Steel Personal File for Standard File Folders,1072.626,254.334,20
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53,35
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,21
Rediform S.O.S. Phone Message Books,19.92,9.7608,4
Rediform Voice Mail Log Books,29.204,12.1584,11
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,43.7772,17
Regeneration Desk Collection,35.904,15.206399999999999,21
Revere Boxed Rubber Bands by Revere,48.006,-5.707800000000001,29
Ricoh - Ink Collector Unit for GX3000 Series Printers,465.64500000000004,36.916,14
Riverleaf Stik-Withit Designer Note Cubes,136.816,55.33,15
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4446.175,-1147.4,25
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,5
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",15610.9656,-669.5448000000001,24
Rogers Deluxe File Chest,443.99600000000004,-34.7284,22
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,15.618,30
"Rogers Jumbo File, Granite",317.77200000000005,-4.8888,24
Rogers Profile Extra Capacity Storage Tub,518.9399999999999,4.687199999999999,32
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.8087999999999997,9
Round Ring Binders,29.952,-0.9152000000000005,28
Round Specialty Laser Printer Labels,421.008,162.0129,39
Rubber Band Ball,58.344,-0.29920000000000013,16
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,-173.12879999999998,24
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2487.759,410.352,15
Rush Hierlooms Collection Rich Wood Bookcases,489.37919999999997,-70.8312,4
SAFCO Arco Folding Chair,11572.78,1179.374,53
SAFCO Boltless Steel Shelving,4704.696,-470.4696,46
"SAFCO Commercial Wire Shelving, 72h",1445.2640000000001,-24.496,24
"SAFCO Commercial Wire Shelving, Black",4199.456,-635.444,35
SAFCO Folding Chair Trolley,705.32,151.3232,6
"SAFCO Mobile Desk Side File, Wire Frame",1240.04,259.12559999999996,31
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,14.9184,12
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2979.004,54.71640000000002,26
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",3739.115,608.043,14
SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.402,5
SANFORD Major Accent Highlighters,209.56799999999998,77.88,30
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.164,13.0064,8
Sabrent 4-Port USB 2.0 Hub,96.418,29.197,15
"Safco Chair Connectors, 6/Carton",881.192,170.8512,26
Safco Commercial Shelving,483.704,-7.441599999999999,11
Safco Contoured Stacking Chairs,5697.76,870.16,27
Safco Drafting Table,638.8199999999999,34.0704,12
Safco Industrial Shelving,827.12,-104.1285,13
Safco Industrial Wire Shelving,1363.058,-126.7068,16
Safco Industrial Wire Shelving System,2511.0480000000002,-218.352,30
Safco Steel Mobile File Cart,683.552,120.872,9
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.858,-9.93719999999999,17
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,106.47,14
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",406.784,14.301,13
Samsung Convoy 3,688.138,-31.077199999999998,9
Samsung Galaxy Mega 6.3,13943.668,1822.7566,39
Samsung Galaxy Note 2,4507.902,-128.79719999999998,14
Samsung Galaxy Note 3,2155.902,153.993,13
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.796,83.99760000000003,28
Samsung Galaxy S4,6134.701999999999,438.193,13
Samsung Galaxy S4 Active,3999.92,1039.9792,8
Samsung Galaxy S4 Mini,6109.87,1104.4765,15
Samsung HM1900 Bluetooth Headset,491.68,195.355,27
Samsung Replacement EH64AVFWE Premium Headset,104.5,17.875,21
Samsung Rugby III,1385.79,229.6452,24
SanDisk Cruzer 16 GB USB Flash Drive,107.912,14.924,10
SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.708,20
SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.5165,5
SanDisk Cruzer 64 GB USB Flash Drive,1184.032,319.61600000000004,34
SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584,4
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,-48.5826,31
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,44
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,25
Sanford 52201 APSCO Electric Pencil Sharpener,565.3860000000001,140.9368,14
"Sanford Colorific Colored Pencils, 12/Box",73.152,20.735999999999997,26
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,17.875999999999998,15
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,14.5948,11
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.232,14
Sanford Liquid Accent Highlighters,149.632,48.630399999999995,24
Sanford Pocket Accent Highlighters,22.4,9.632,14
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,49.7952,7
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.799999999999997,13.552,14
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3,5
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,2.2967999999999997,8
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4476.96,956.9502,17
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,1653.8256000000001,18
Satellite Sectional Post Binders,1219.821,329.0478,38
Sauder Barrister Bookcases,754.7336,-294.7672,16
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.624,24.196,10
"Sauder Camden County Collection Libraries, Planked Cherry Finish",1909.8178,-78.18639999999999,19
Sauder Camden County Collection Library,1368.2620000000002,-103.482,16
Sauder Cornerstone Collection Library,322.192,-81.16760000000001,14
"Sauder Facets Collection Library, Sky Alder Finish",1427.683,-8.549,10
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.508,222.588,5
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,-418.548,10
"Sauder Forest Hills Library, Woodland Oak Finish",1875.034,-70.49,15
Sauder Inglewood Library Bookcases,2154.348,311.1836,14
"Sauder Mission Library with Doors, Fruitwood Finish",935.1972,-125.74080000000001,10
Security-Tint Envelopes,163.496,73.8788,23
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.88800000000003,27.288800000000002,11
Self-Adhesive Address Labels for Typewriters by Universal,153.51,64.4011,23
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,8.9667,9
Self-Adhesive Removable Labels,110.25,52.92,35
Self-Adhesive Ring Binder Labels,22.88,2.3584000000000005,11
Sensible Storage WireTech Storage Systems,2484.2999999999997,-78.07799999999999,38
Serrated Blade or Curved Handle Hand Letter Openers,23.864,-4.1133999999999995,9
"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.8244,17
"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,71.12,20
"Seth Thomas 14"" Day/Date Wall Clock",467.072,162.0512,17
"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,94.7682,13
"Seth Thomas 16"" Steel Case Clock",441.72799999999995,28.257600000000004,19
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,11
Sharp 1540cs Digital Laser Copier,4399.92,1649.97,10
Sharp AL-1530CS Digital Copier,6399.872,2064.9587,17
Shocksock Galaxy S4 Armband,63.510000000000005,-10.074,7
ShoreTel ShorePhone IP 230 VoIP phone,2906.628,422.475,21
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,85.806,32
"Situations Contoured Folding Chairs, 4/Set",3641.274,234.234,64
"SlimView Poly Binder, 3/8""",117.58599999999998,5.697999999999999,40
"SmartStand Mobile Device Holder, Assorted Colors",75.49199999999999,10.0656,13
Smead Adjustable Mobile File Trolley with Lockable Top,4778.766,1106.6616,12
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,32.25,20
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,22.4224,16
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,453.7624,28
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712,4
Socket Bluetooth Cordless Hand Scanner (CHS),506.28,177.198,3
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,5.155999999999999,16
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,52.794,12
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,27
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.3399,3
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.334,255.3144,29
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,35.1288,18
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6759999999999,57.3278,13
"Sortfiler Multipurpose Personal File Organizer, Black",483.414,118.92840000000001,24
Southworth 100% Cotton The Best Paper,151.536,65.43599999999999,15
"Southworth 100% Résumé Paper, 24lb.",262.964,113.199,35
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.898,26
Southworth 25% Cotton Granite Paper & Envelopes,37.932,13.2108,7
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,67.044,20
Southworth 25% Cotton Premium Laser Paper and Envelopes,527.472,236.5632,28
Southworth Parchment Paper & Envelopes,83.712,30.738,15
Southworth Structures Collection,72.8,36.4,10
Space Solutions Commercial Steel Shelving,1952.43,-74.34749999999998,33
Space Solutions HD Industrial Steel Shelving.,3035.208,24.143700000000003,27
Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,-20.488,7
Speck Products Candyshell Flip Case,188.946,-18.1948,8
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,77.6343,19
Spigen Samsung Galaxy S5 Case Wallet,234.462,45.873000000000005,15
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,6.032400000000001,22
Spiral Phone Message Books with Labels by Adams,60.032,25.759999999999998,15
Square Credit Card Reader,173.826,11.188799999999999,22
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,54.8451,27
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,98.2464,22
Stackable Trays,65.296,17.1248,23
"Stacking Tray, Side-Loading, Legal, Smoke",46.592,-2.8672,16
Stacking Trays by OIC,72.708,9.3126,19
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,80.4468,11
Standard Rollaway File with Lock,6594.954,1261.3300000000002,40
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,42.7896,19
Stanley Contemporary Battery Pencil Sharpeners,293.7,63.012,24
Staple envelope,1686.8120000000001,751.629,170
Staple holder,528.78,118.0017,52
Staple magnet,272.892,44.8092,33
Staple remover,263.088,24.067800000000002,61
Staple-based wall hangings,422.288,121.99359999999999,62
Staple-on labels,53.754000000000005,21.5883,21
Staples,755.47,292.2046,215
Staples in misc. colors,478.812,124.05160000000001,86
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,269.308,4
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,360.318,4
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,-785.7620000000001,13
Steel Personal Filing/Posting Tote,937.4639999999999,185.7173,29
Sterilite Officeware Hinged File Box,345.84000000000003,78.076,35
Sterilite Show Offs Storage Containers,78.144,-6.336,16
Sterling Rubber Bands by Alliance,19.782,-3.768,5
Stiletto Hand Letter Openers,136.32,-21.983999999999998,17
Stockwell Gold Paper Clips,8.096,3.404,5
Stockwell Push Pins,69.76,20.0996,34
Storex Dura Pro Binders,278.586,50.5494,71
Storex DuraTech Recycled Plastic Frosted Binders,94.128,11.447999999999999,39
Storex Flexible Poly Binders with Double Pockets,10.824,-2.0064,9
"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,12
Strathmore Photo Frame Cards,116.96000000000001,53.8016,16
Strathmore Photo Mount Cards,245.436,106.3104,38
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584,3
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,51.050799999999995,23
"Super Bands, 12/Pack",33.480000000000004,-2.604,20
Super Decoflex Portable Personal File,179.76,39.5472,13
Surelock Post Binders,653.984,210.864,29
Swingline SM12-08 MicroCut Jam Free Shredder,2359.9410000000003,-447.9888,13
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,31.629199999999997,17
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,37.1059,13
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,178.704,25
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.6495,11
"TOPS Voice Message Log Book, Flash Format",49.504,20.372799999999998,12
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.538,212.298,25
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,21.96,15
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.766999999999996,17
Telescoping Adjustable Floor Lamp,143.928,-5.997000000000002,10
"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,-40.57679999999999,26
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.972,148.372,25
Tenex Antistatic Computer Chair Mats,3317.0119999999997,-530.038,25
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3639999999999,124.6058,23
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.6679999999999,-222.73649999999998,15
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,-529.76,19
Tenex Chairmats For Use With Carpeted Floors,175.78,8.789,11
Tenex Chairmats For Use with Hard Floors,467.712,-129.92,20
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,10
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,62.660399999999996,24
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,23.265,22
"Tenex Personal Project File with Scoop Front Design, Black",517.6320000000001,118.62400000000001,40
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,44.811499999999995,15
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,4
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.246,24
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.46799999999996,51.105599999999995,7
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1114.3708,13
Tennsco 6- and 18-Compartment Lockers,10925.003999999999,1575.1098,43
Tennsco Commercial Shelving,374.256,-48.6126,21
Tennsco Double-Tier Lockers,9630.856,429.7882,47
Tennsco Industrial Shelving,1281.442,-108.5802,29
"Tennsco Lockers, Gray",402.816,-26.434800000000003,22
"Tennsco Lockers, Sand",407.012,56.2264,22
Tennsco Regal Shelving Units,1764.534,-6.084599999999998,18
Tennsco Single-Tier Lockers,9158.296,-825.7479999999999,28
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312,181.66199999999998,25
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4384.044,-36.533699999999996,33
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,2.0784000000000002,8
Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,6.795999999999999,10
Tensor Computer Mounted Lamp,536.04,144.7308,36
Tensor Track Tree Floor Lamp,299.85,38.180899999999994,17
Texas Instrument TI-15 Fraction Calculator,41.905,-20.519,8
Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,12
Things To Do Today Pad,138.532,59.1696,26
Things To Do Today Spiral Book,82.368,29.8584,13
Tops Green Bar Computer Printout Paper,342.58,171.29,7
Tops White Computer Printout Paper,684.74,321.8278,14
Tops Wirebound Message Log Books,73.696,29.281,25
Toshiba IPT2010-SD IP Telephone,3613.74,425.3094,31
Translucent Push Pins by OIC,24.552,5.841,15
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,278.848,30
Trimflex Flexible Post Binders,346.356,112.8864,21
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,74.99310000000001,27
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,-17.03280000000001,16
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.848,130.4832,22
Tuf-Vin Binders,669.496,234.3236,26
Tuff Stuff Recycled Round Ring Binders,80.494,23.955399999999997,23
Turquoise Lead Holder with Pocket Clip,37.52,10.586,6
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941,17
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.0504,24
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,16
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,570.024,14
Ultra Commercial Grade Dual Valve Door Closer,63.824,9.5736,2
"Ultra Door Kickplate, 8""H x 34""W",158.24,27.692,10
Ultra Door Pull Handle,265.104,74.7972,27
Ultra Door Push Plate,149.264,37.4142,34
UniKeep View Case Binders,28.851,-5.4768,13
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,55.9728,24
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.806,8.638000000000002,20
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,5.6376,3
Unpadded Memo Slips,18.308,8.358,5
V7 USB Numeric Keypad,461.868,-58.7832,16
VTech DS6151,2746.582,478.762,25
VariCap6 Expandable Binder,122.83,31.14,10
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,11.473,14
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,41.955799999999996,14
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,91.0404,12
